customer_id,event_timestamp,event_type,amount,amount_direction,category,balance_before,balance_after,credit_limit,credit_utilization,days_to_next_due,intervention_flag,distress_label_30d,event_type_id,amount_bucket,balance_bucket,util_bucket,time_gap_days,time_gap_bucket,direction_flag,miss_flag,overdraft_flag
CUST_0006,2025-01-04 08:07:00,grocery_spend,44.09,debit,daily_needs,4163.75,4119.66,2500.0,0.2681,6,none,0,6,2,5,1,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-04 08:14:00,transportation_spend,21.94,debit,transport,4119.66,4097.72,2500.0,0.2681,5,none,0,7,1,5,1,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-05 08:00:00,loan_emi_due,336.0,debit,loan,4097.72,4097.72,2500.0,0.2681,2,none,0,8,5,5,1,0.9902777777777778,0,-1.0,0,0
CUST_0006,2025-01-05 08:07:00,loan_emi_paid,336.0,debit,loan,4097.72,3761.72,2500.0,0.2681,1,none,0,9,5,5,1,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-05 08:14:00,card_spend,81.67,debit,credit,3761.72,3761.72,2500.0,0.3008,0,none,0,13,3,5,2,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-05 08:21:00,card_spend,66.05,debit,credit,3761.72,3761.72,2500.0,0.3272,0,none,0,13,2,5,2,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-05 08:28:00,transportation_spend,29.48,debit,transport,3761.72,3732.24,2500.0,0.3272,0,none,0,7,2,5,2,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-06 08:00:00,card_spend,38.72,debit,credit,3732.24,3732.24,2500.0,0.3427,0,none,0,13,2,5,2,0.9805555555555555,0,-1.0,0,0
CUST_0006,2025-01-06 08:07:00,card_spend,58.71,debit,credit,3732.24,3732.24,2500.0,0.3662,0,none,0,13,2,5,2,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-06 08:14:00,transportation_spend,16.47,debit,transport,3732.24,3715.77,2500.0,0.3662,0,none,0,7,1,5,2,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-07 08:00:00,grocery_spend,63.4,debit,daily_needs,3715.77,3652.37,2500.0,0.3662,0,none,0,6,2,5,2,0.9902777777777778,0,-1.0,0,0
CUST_0006,2025-01-08 08:00:00,card_spend,84.04,debit,credit,3652.37,3652.37,2500.0,0.3998,0,none,0,13,3,5,2,1.0,1,-1.0,0,0
CUST_0006,2025-01-08 08:07:00,card_spend,83.11,debit,credit,3652.37,3652.37,2500.0,0.4331,0,none,0,13,3,5,2,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-08 08:14:00,transportation_spend,7.76,debit,transport,3652.37,3644.6,2500.0,0.4331,0,none,0,7,1,5,2,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-09 08:00:00,grocery_spend,56.96,debit,daily_needs,3644.6,3587.65,2500.0,0.4331,0,none,0,6,2,5,2,0.9902777777777778,0,-1.0,0,0
CUST_0006,2025-01-09 08:07:00,transportation_spend,15.65,debit,transport,3587.65,3571.99,2500.0,0.4331,0,none,0,7,1,5,2,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-10 08:00:00,card_spend,94.25,debit,credit,3571.99,3571.99,2500.0,0.4708,0,none,0,13,3,5,2,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-01-10 08:07:00,transportation_spend,32.71,debit,transport,3571.99,3539.28,2500.0,0.4708,0,none,0,7,2,5,2,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-11 08:00:00,card_spend,108.72,debit,credit,3539.28,3539.28,2500.0,0.5143,0,none,0,13,3,5,3,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-01-11 08:07:00,transportation_spend,29.91,debit,transport,3539.28,3509.38,2500.0,0.5143,0,none,0,7,2,5,3,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-12 08:00:00,credit_card_payment_due,252.0,debit,credit,3509.38,3509.38,2500.0,0.5143,4,none,0,11,4,5,3,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-01-12 08:07:00,credit_card_payment_made,252.0,debit,credit,3509.38,3257.38,2500.0,0.4135,3,none,0,12,4,5,2,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-12 08:14:00,card_spend,56.8,debit,credit,3257.38,3257.38,2500.0,0.4362,2,none,0,13,2,5,2,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-13 08:00:00,grocery_spend,74.07,debit,daily_needs,3257.38,3183.31,2500.0,0.4362,1,none,0,6,2,5,2,0.9902777777777778,0,-1.0,0,0
CUST_0006,2025-01-13 08:07:00,card_spend,109.22,debit,credit,3183.31,3183.31,2500.0,0.4799,0,none,0,13,3,5,2,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-14 08:00:00,transportation_spend,19.01,debit,transport,3183.31,3164.29,2500.0,0.4799,0,none,0,7,1,5,2,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-01-14 08:07:00,utility_payment,31.92,debit,utilities,3164.29,3132.37,2500.0,0.4799,0,none,0,5,2,5,2,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-15 08:00:00,grocery_spend,66.94,debit,daily_needs,3132.37,3065.43,2500.0,0.4799,0,none,0,6,2,5,2,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-01-15 08:07:00,card_spend,119.58,debit,credit,3065.43,3065.43,2500.0,0.5277,0,none,0,13,3,5,3,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-16 08:00:00,grocery_spend,49.71,debit,daily_needs,3065.43,3015.72,2500.0,0.5277,0,none,0,6,2,5,3,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-01-16 08:07:00,card_spend,94.67,debit,credit,3015.72,3015.72,2500.0,0.5656,0,none,0,13,3,5,3,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-17 08:00:00,card_spend,83.94,debit,credit,3015.72,3015.72,2500.0,0.5991,0,none,0,13,3,5,3,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-01-17 08:07:00,card_spend,71.43,debit,credit,3015.72,3015.72,2500.0,0.6277,0,none,0,13,2,5,3,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-18 08:00:00,loan_emi_due,336.0,debit,loan,3015.72,3015.72,2500.0,0.6277,2,none,0,8,5,5,3,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-01-18 08:07:00,loan_emi_paid,336.0,debit,loan,3015.72,2679.72,2500.0,0.6277,1,none,0,9,5,4,3,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-18 08:14:00,grocery_spend,38.27,debit,daily_needs,2679.72,2641.45,2500.0,0.6277,0,none,0,6,2,4,3,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-20 08:00:00,transportation_spend,28.66,debit,transport,2641.45,2612.79,2500.0,0.6277,0,none,0,7,2,4,3,1.9902777777777778,1,-1.0,0,0
CUST_0006,2025-01-21 08:00:00,card_spend,47.67,debit,credit,2612.79,2612.79,2500.0,0.6468,0,none,0,13,2,4,3,1.0,1,-1.0,0,0
CUST_0006,2025-01-21 08:07:00,grocery_spend,96.83,debit,daily_needs,2612.79,2515.96,2500.0,0.6468,0,none,0,6,3,4,3,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-22 08:00:00,card_spend,85.19,debit,credit,2515.96,2515.96,2500.0,0.6808,0,none,0,13,3,4,3,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-01-23 08:00:00,grocery_spend,84.86,debit,daily_needs,2515.96,2431.1,2500.0,0.6808,0,none,0,6,3,4,3,1.0,1,-1.0,0,0
CUST_0006,2025-01-23 08:07:00,card_spend,74.3,debit,credit,2431.1,2431.1,2500.0,0.7106,0,none,0,13,2,4,4,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-24 08:00:00,card_spend,27.96,debit,credit,2431.1,2431.1,2500.0,0.7217,0,none,0,13,2,4,4,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-01-24 08:07:00,utility_payment,54.53,debit,utilities,2431.1,2376.57,2500.0,0.7217,0,none,0,5,2,4,4,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-25 08:00:00,grocery_spend,64.48,debit,daily_needs,2376.57,2312.09,2500.0,0.7217,0,none,0,6,2,4,4,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-01-26 08:00:00,credit_card_payment_due,252.0,debit,credit,2312.09,2312.09,2500.0,0.7217,4,none,0,11,4,4,4,1.0,1,-1.0,0,0
CUST_0006,2025-01-26 08:07:00,credit_card_payment_made,252.0,debit,credit,2312.09,2060.09,2500.0,0.6209,3,none,0,12,4,4,3,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-26 08:14:00,card_spend,75.65,debit,credit,2060.09,2060.09,2500.0,0.6512,2,none,0,13,3,4,3,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-26 08:21:00,card_spend,40.88,debit,credit,2060.09,2060.09,2500.0,0.6676,1,none,0,13,2,4,3,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-27 08:00:00,card_spend,113.55,debit,credit,2060.09,2060.09,2500.0,0.713,0,none,0,13,3,4,4,0.9854166666666667,0,-1.0,0,0
CUST_0006,2025-01-27 08:07:00,grocery_spend,79.28,debit,daily_needs,2060.09,1980.81,2500.0,0.713,0,none,0,6,3,4,4,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-28 08:00:00,card_spend,52.38,debit,credit,1980.81,1980.81,2500.0,0.7339,0,none,0,13,2,4,4,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-01-28 08:07:00,card_spend,88.12,debit,credit,1980.81,1980.81,2500.0,0.7692,0,none,0,13,3,4,4,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-29 08:00:00,card_spend,67.51,debit,credit,1980.81,1980.81,2500.0,0.7962,0,none,0,13,2,4,4,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-01-29 08:07:00,grocery_spend,69.91,debit,daily_needs,1980.81,1910.9,2500.0,0.7962,0,none,0,6,2,4,4,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-01-31 08:00:00,grocery_spend,54.02,debit,daily_needs,1910.9,1856.88,2500.0,0.7962,0,none,0,6,2,4,4,1.9951388888888888,1,-1.0,0,0
CUST_0006,2025-02-01 08:00:00,salary_credit,3225.95,credit,income,1856.88,5082.84,2500.0,0.7962,0,none,0,1,7,6,4,1.0,1,1.0,0,0
CUST_0006,2025-02-01 08:07:00,transportation_spend,20.96,debit,transport,5082.84,5061.87,2500.0,0.7962,0,none,0,7,1,6,4,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-01 08:14:00,utility_payment,67.44,debit,utilities,5061.87,4994.43,2500.0,0.7962,0,none,0,5,2,5,4,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-02 08:00:00,rent_payment,336.0,debit,housing,4994.43,4658.43,2500.0,0.7962,0,none,0,4,5,5,4,0.9902777777777778,0,-1.0,0,0
CUST_0006,2025-02-02 08:07:00,card_spend,5.0,debit,credit,4658.43,4658.43,2500.0,0.7982,0,none,0,13,1,5,4,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-02 08:14:00,utility_payment,61.09,debit,utilities,4658.43,4597.34,2500.0,0.7982,0,none,0,5,2,5,4,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-03 08:00:00,rent_payment,336.0,debit,housing,4597.34,4261.34,2500.0,0.7982,0,none,0,4,5,5,4,0.9902777777777778,0,-1.0,0,0
CUST_0006,2025-02-03 08:07:00,transportation_spend,27.99,debit,transport,4261.34,4233.35,2500.0,0.7982,0,none,0,7,2,5,4,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-05 08:00:00,loan_emi_due,336.0,debit,loan,4233.35,4233.35,2500.0,0.7982,2,none,0,8,5,5,4,1.9951388888888888,1,-1.0,0,0
CUST_0006,2025-02-05 08:07:00,loan_emi_paid,336.0,debit,loan,4233.35,3897.35,2500.0,0.7982,1,none,0,9,5,5,4,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-05 08:14:00,card_spend,51.25,debit,credit,3897.35,3897.35,2500.0,0.8187,0,none,0,13,2,5,4,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-05 08:21:00,utility_payment,69.64,debit,utilities,3897.35,3827.71,2500.0,0.8187,0,none,0,5,2,5,4,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-06 08:00:00,card_spend,71.24,debit,credit,3827.71,3827.71,2500.0,0.8472,0,none,0,13,2,5,4,0.9854166666666667,0,-1.0,0,0
CUST_0006,2025-02-06 08:07:00,transportation_spend,20.55,debit,transport,3827.71,3807.16,2500.0,0.8472,0,none,0,7,1,5,4,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-07 08:00:00,card_spend,99.99,debit,credit,3807.16,3807.16,2500.0,0.8872,0,none,0,13,3,5,5,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-02-08 08:00:00,card_spend,17.82,debit,credit,3807.16,3807.16,2500.0,0.8943,0,none,0,13,1,5,5,1.0,1,-1.0,0,0
CUST_0006,2025-02-08 08:07:00,grocery_spend,65.05,debit,daily_needs,3807.16,3742.1,2500.0,0.8943,0,none,0,6,2,5,5,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-08 08:14:00,transportation_spend,27.87,debit,transport,3742.1,3714.23,2500.0,0.8943,0,none,0,7,2,5,5,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-08 08:21:00,utility_payment,44.32,debit,utilities,3714.23,3669.91,2500.0,0.8943,0,none,0,5,2,5,5,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-09 08:00:00,card_spend,51.34,debit,credit,3669.91,3669.91,2500.0,0.9148,0,none,0,13,2,5,5,0.9854166666666667,0,-1.0,0,0
CUST_0006,2025-02-09 08:07:00,card_spend,101.09,debit,credit,3669.91,3669.91,2500.0,0.9553,0,none,0,13,3,5,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-09 08:14:00,support_contact,0.0,debit,servicing,3669.91,3669.91,2500.0,0.9553,0,none,0,16,1,5,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-10 08:00:00,support_contact,0.0,debit,servicing,3669.91,3669.91,2500.0,0.9553,0,none,0,16,1,5,6,0.9902777777777778,0,-1.0,0,0
CUST_0006,2025-02-11 08:00:00,support_contact,0.0,debit,servicing,3669.91,3669.91,2500.0,0.9553,0,none,0,16,1,5,6,1.0,1,-1.0,0,0
CUST_0006,2025-02-12 08:00:00,credit_card_payment_due,252.0,debit,credit,3669.91,3669.91,2500.0,0.9553,4,none,0,11,4,5,6,1.0,1,-1.0,0,0
CUST_0006,2025-02-12 08:07:00,credit_card_payment_made,252.0,debit,credit,3669.91,3417.91,2500.0,0.8545,3,none,0,12,4,5,5,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-12 08:14:00,grocery_spend,67.75,debit,daily_needs,3417.91,3350.16,2500.0,0.8545,2,none,0,6,2,5,5,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-12 08:21:00,transportation_spend,19.61,debit,transport,3350.16,3330.56,2500.0,0.8545,1,none,0,7,1,5,5,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-13 08:00:00,transportation_spend,23.11,debit,transport,3330.56,3307.45,2500.0,0.8545,0,none,0,7,1,5,5,0.9854166666666667,0,-1.0,0,0
CUST_0006,2025-02-14 08:00:00,transportation_spend,29.3,debit,transport,3307.45,3278.15,2500.0,0.8545,0,none,0,7,2,5,5,1.0,1,-1.0,0,0
CUST_0006,2025-02-15 08:00:00,grocery_spend,25.2,debit,daily_needs,3278.15,3252.95,2500.0,0.8545,0,none,0,6,2,5,5,1.0,1,-1.0,0,0
CUST_0006,2025-02-17 08:00:00,grocery_spend,49.77,debit,daily_needs,3252.95,3203.18,2500.0,0.8545,0,none,0,6,2,5,5,2.0,2,-1.0,0,0
CUST_0006,2025-02-18 08:00:00,loan_emi_due,336.0,debit,loan,3203.18,3203.18,2500.0,0.8545,2,none,0,8,5,5,5,1.0,1,-1.0,0,0
CUST_0006,2025-02-18 08:07:00,loan_emi_paid,336.0,debit,loan,3203.18,2867.18,2500.0,0.8545,1,none,0,9,5,4,5,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-19 08:00:00,card_spend,26.28,debit,credit,2867.18,2867.18,2500.0,0.865,0,none,0,13,2,4,5,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-02-19 08:07:00,grocery_spend,87.96,debit,daily_needs,2867.18,2779.22,2500.0,0.865,0,none,0,6,3,4,5,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-20 08:00:00,transportation_spend,20.97,debit,transport,2779.22,2758.24,2500.0,0.865,0,none,0,7,1,4,5,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-02-22 08:00:00,grocery_spend,31.56,debit,daily_needs,2758.24,2726.68,2500.0,0.865,0,none,0,6,2,4,5,2.0,2,-1.0,0,0
CUST_0006,2025-02-22 08:07:00,card_spend,60.62,debit,credit,2726.68,2726.68,2500.0,0.8892,0,none,0,13,2,4,5,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-22 08:14:00,transportation_spend,23.24,debit,transport,2726.68,2703.44,2500.0,0.8892,0,none,0,7,1,4,5,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-23 08:00:00,card_spend,79.92,debit,credit,2703.44,2703.44,2500.0,0.9212,0,none,0,13,3,4,5,0.9902777777777778,0,-1.0,0,0
CUST_0006,2025-02-23 08:07:00,card_spend,54.08,debit,credit,2703.44,2703.44,2500.0,0.9428,0,none,0,13,2,4,5,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-23 08:14:00,support_contact,0.0,debit,servicing,2703.44,2703.44,2500.0,0.9428,0,none,0,16,1,4,5,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-24 08:00:00,support_contact,0.0,debit,servicing,2703.44,2703.44,2500.0,0.9428,0,none,0,16,1,4,5,0.9902777777777778,0,-1.0,0,0
CUST_0006,2025-02-25 08:00:00,grocery_spend,41.7,debit,daily_needs,2703.44,2661.74,2500.0,0.9428,0,none,0,6,2,4,5,1.0,1,-1.0,0,0
CUST_0006,2025-02-25 08:07:00,card_spend,103.48,debit,credit,2661.74,2661.74,2500.0,0.9842,0,none,0,13,3,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-25 08:14:00,utility_payment,58.61,debit,utilities,2661.74,2603.13,2500.0,0.9842,0,none,0,5,2,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-25 08:21:00,support_contact,0.0,debit,servicing,2603.13,2603.13,2500.0,0.9842,0,none,0,16,1,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-26 08:00:00,credit_card_payment_due,252.0,debit,credit,2603.13,2603.13,2500.0,0.9842,4,none,0,11,4,4,6,0.9854166666666667,0,-1.0,0,0
CUST_0006,2025-02-26 08:07:00,credit_card_payment_made,252.0,debit,credit,2603.13,2351.13,2500.0,0.8834,3,none,0,12,4,4,5,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-26 08:14:00,card_spend,59.84,debit,credit,2351.13,2351.13,2500.0,0.9074,2,none,0,13,2,4,5,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-26 08:21:00,support_contact,0.0,debit,servicing,2351.13,2351.13,2500.0,0.9074,1,none,0,16,1,4,5,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-27 08:00:00,card_spend,99.1,debit,credit,2351.13,2351.13,2500.0,0.947,0,none,0,13,3,4,5,0.9854166666666667,0,-1.0,0,0
CUST_0006,2025-02-27 08:07:00,support_contact,0.0,debit,servicing,2351.13,2351.13,2500.0,0.947,0,none,0,16,1,4,5,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-02-28 08:00:00,support_contact,0.0,debit,servicing,2351.13,2351.13,2500.0,0.947,0,none,0,16,1,4,5,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-03-01 08:00:00,salary_credit,1183.62,credit,income,2351.13,3534.75,2500.0,0.947,0,none,0,1,6,5,5,1.0,1,1.0,0,0
CUST_0006,2025-03-01 08:07:00,support_contact,0.0,debit,servicing,3534.75,3534.75,2500.0,0.947,0,none,0,16,1,5,5,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-02 08:00:00,rent_payment,336.0,debit,housing,3534.75,3198.75,2500.0,0.947,0,none,0,4,5,5,5,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-03-02 08:07:00,support_contact,0.0,debit,servicing,3198.75,3198.75,2500.0,0.947,0,none,0,16,1,5,5,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-03 08:00:00,rent_payment,336.0,debit,housing,3198.75,2862.75,2500.0,0.947,0,none,0,4,5,4,5,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-03-03 08:07:00,card_spend,52.44,debit,credit,2862.75,2862.75,2500.0,0.968,0,none,0,13,2,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-03 08:14:00,grocery_spend,84.64,debit,daily_needs,2862.75,2778.11,2500.0,0.968,0,none,0,6,3,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-03 08:21:00,support_contact,0.0,debit,servicing,2778.11,2778.11,2500.0,0.968,0,none,0,16,1,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-04 08:00:00,card_spend,51.95,debit,credit,2778.11,2778.11,2500.0,0.9888,0,none,0,13,2,4,6,0.9854166666666667,0,-1.0,0,0
CUST_0006,2025-03-04 08:07:00,grocery_spend,41.57,debit,daily_needs,2778.11,2736.53,2500.0,0.9888,0,none,0,6,2,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-04 08:14:00,support_contact,0.0,debit,servicing,2736.53,2736.53,2500.0,0.9888,0,none,0,16,1,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-05 08:00:00,loan_emi_due,336.0,debit,loan,2736.53,2736.53,2500.0,0.9888,2,none,0,8,5,4,6,0.9902777777777778,0,-1.0,0,0
CUST_0006,2025-03-05 08:07:00,loan_emi_paid,336.0,debit,loan,2736.53,2400.53,2500.0,0.9888,1,none,0,9,5,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-05 08:14:00,support_contact,0.0,debit,servicing,2400.53,2400.53,2500.0,0.9888,0,none,0,16,1,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-06 08:00:00,card_spend,47.98,debit,credit,2400.53,2400.53,2500.0,1.0079,0,none,0,13,2,4,6,0.9902777777777778,0,-1.0,0,0
CUST_0006,2025-03-06 08:07:00,grocery_spend,92.22,debit,daily_needs,2400.53,2308.32,2500.0,1.0079,0,none,0,6,3,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-06 08:14:00,transportation_spend,19.01,debit,transport,2308.32,2289.31,2500.0,1.0079,0,none,0,7,1,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-06 08:21:00,support_contact,0.0,debit,servicing,2289.31,2289.31,2500.0,1.0079,0,none,0,16,1,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-07 08:00:00,grocery_spend,31.1,debit,daily_needs,2289.31,2258.21,2500.0,1.0079,0,none,0,6,2,4,6,0.9854166666666667,0,-1.0,0,0
CUST_0006,2025-03-07 08:07:00,support_contact,0.0,debit,servicing,2258.21,2258.21,2500.0,1.0079,0,none,0,16,1,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-08 08:00:00,grocery_spend,23.58,debit,daily_needs,2258.21,2234.63,2500.0,1.0079,0,none,0,6,1,4,6,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-03-08 08:07:00,grocery_spend,64.29,debit,daily_needs,2234.63,2170.33,2500.0,1.0079,0,none,0,6,2,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-08 08:14:00,support_contact,0.0,debit,servicing,2170.33,2170.33,2500.0,1.0079,0,none,0,16,1,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-09 08:00:00,card_spend,63.59,debit,credit,2170.33,2170.33,2500.0,1.0334,0,none,0,13,2,4,6,0.9902777777777778,0,-1.0,0,0
CUST_0006,2025-03-09 08:07:00,card_spend,54.58,debit,credit,2170.33,2170.33,2500.0,1.0552,0,none,0,13,2,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-09 08:14:00,support_contact,0.0,debit,servicing,2170.33,2170.33,2500.0,1.0552,0,none,0,16,1,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-10 08:00:00,card_spend,63.5,debit,credit,2170.33,2170.33,2500.0,1.0806,0,none,0,13,2,4,6,0.9902777777777778,0,-1.0,0,0
CUST_0006,2025-03-10 08:07:00,transportation_spend,26.23,debit,transport,2170.33,2144.11,2500.0,1.0806,0,none,0,7,2,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-10 08:14:00,support_contact,0.0,debit,servicing,2144.11,2144.11,2500.0,1.0806,0,none,0,16,1,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-11 08:00:00,support_contact,0.0,debit,servicing,2144.11,2144.11,2500.0,1.0806,0,none,0,16,1,4,6,0.9902777777777778,0,-1.0,0,0
CUST_0006,2025-03-12 08:00:00,credit_card_payment_due,252.0,debit,credit,2144.11,2144.11,2500.0,1.0806,4,none,0,11,4,4,6,1.0,1,-1.0,0,0
CUST_0006,2025-03-12 08:07:00,credit_card_payment_made,252.0,debit,credit,2144.11,1892.11,2500.0,0.9798,3,none,0,12,4,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-12 08:14:00,transportation_spend,9.32,debit,transport,1892.11,1882.79,2500.0,0.9798,2,none,0,7,1,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-12 08:21:00,support_contact,0.0,debit,servicing,1882.79,1882.79,2500.0,0.9798,1,none,0,16,1,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-13 08:00:00,card_spend,42.78,debit,credit,1882.79,1882.79,2500.0,0.9969,0,none,0,13,2,4,6,0.9854166666666667,0,-1.0,0,0
CUST_0006,2025-03-13 08:07:00,support_contact,0.0,debit,servicing,1882.79,1882.79,2500.0,0.9969,0,none,0,16,1,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-14 08:00:00,grocery_spend,39.52,debit,daily_needs,1882.79,1843.27,2500.0,0.9969,0,none,0,6,2,4,6,0.9951388888888889,0,-1.0,0,0
CUST_0006,2025-03-14 08:07:00,transportation_spend,31.35,debit,transport,1843.27,1811.92,2500.0,0.9969,0,none,0,7,2,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-14 08:14:00,utility_payment,63.69,debit,utilities,1811.92,1748.22,2500.0,0.9969,0,none,0,5,2,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-14 08:21:00,support_contact,0.0,debit,servicing,1748.22,1748.22,2500.0,0.9969,0,none,0,16,1,4,6,0.004861111111111111,0,-1.0,0,0
CUST_0006,2025-03-15 08:00:00,support_contact,0.0,debit,servicing,1748.22,1748.22,2500.0,0.9969,0,none,0,16,1,4,6,0.9854166666666667,0,-1.0,0,0
CUST_0006,2025-03-16 08:00:00,grocery_spend,98.96,debit,daily_needs,1748.22,1649.27,2500.0,0.9969,0,none,0,6,3,4,6,1.0,1,-1.0,0,0
